TIMESTAMP,CGI
2008-02-02 16:39:24,659
2008-02-02 16:40:43,658
2008-02-02 16:43:23,658
2008-02-02 16:45:03,658
2008-02-02 16:45:34,615
2008-02-02 16:46:07,615
2008-02-02 16:46:42,615
2008-02-02 16:49:17,572
2008-02-02 16:50:20,572
2008-02-02 16:50:23,572
2008-02-02 16:51:16,572
2008-02-02 16:53:03,572
2008-02-02 16:55:32,572
2008-02-02 16:57:19,572
2008-02-02 16:59:03,530
2008-02-02 17:01:18,530
2008-02-02 17:02:25,530
2008-02-02 17:12:30,486
2008-02-02 17:12:43,486
2008-02-02 17:13:48,486
2008-02-02 17:14:30,486
2008-02-02 17:15:22,529
2008-02-02 17:17:18,529
2008-02-02 17:17:30,529
2008-02-02 17:18:29,529
2008-02-02 17:25:03,529
2008-02-02 17:25:23,529
2008-02-02 17:25:51,529
2008-02-02 17:25:56,529
2008-02-02 17:26:12,529
2008-02-02 17:27:15,529
2008-02-02 17:30:38,529
2008-02-02 17:30:45,529
2008-02-02 17:33:35,529
2008-02-02 17:34:39,529
2008-02-02 17:35:32,529
2008-02-02 17:36:05,529
2008-02-02 17:37:38,529
2008-02-02 17:37:41,529
2008-02-02 17:42:23,530
2008-02-02 17:44:23,531
2008-02-02 19:15:08,663
2008-02-02 19:19:30,663
2008-02-02 19:19:33,663
2008-02-02 19:22:37,663
2008-02-02 19:26:20,663
2008-02-02 19:30:31,662
2008-02-02 19:32:49,662
2008-02-02 19:33:10,662
2008-02-02 19:33:23,662
2008-02-02 19:33:44,662
2008-02-02 19:34:04,662
2008-02-02 19:34:35,662
2008-02-02 19:35:33,662
2008-02-02 19:36:07,662
2008-02-02 19:36:55,662
2008-02-02 19:37:44,662
2008-02-02 19:38:14,662
2008-02-02 19:41:40,620
2008-02-02 19:42:40,620
2008-02-02 19:43:56,619
2008-02-02 19:46:33,619
2008-02-02 19:47:37,619
2008-02-02 19:55:42,489
2008-02-02 19:56:57,489
2008-02-02 20:00:36,446
2008-02-02 20:06:13,315
2008-02-02 20:08:06,272
2008-02-02 20:14:06,272
2008-02-02 20:19:02,272
2008-02-02 20:21:38,272
2008-02-02 20:22:36,272
2008-02-02 20:24:23,272
2008-02-02 20:27:26,315
2008-02-02 20:33:26,359
2008-02-02 20:35:09,360
2008-02-02 20:36:48,360
2008-02-02 20:42:14,359
2008-02-02 20:44:15,359
2008-02-02 20:47:45,402
2008-02-02 20:51:06,445
2008-02-02 20:53:16,445
2008-02-02 20:56:31,488
2008-02-02 21:02:31,660
2008-02-02 21:03:16,660
2008-02-02 21:04:20,660
2008-02-02 21:05:26,660
2008-02-02 21:05:34,660
2008-02-02 21:06:33,660
2008-02-02 21:07:18,660
2008-02-02 21:07:46,660
2008-02-02 21:08:04,660
2008-02-02 21:08:35,660
2008-02-02 21:09:35,660
2008-02-02 21:10:08,703
2008-02-02 21:10:26,703
2008-02-02 21:11:27,703
2008-02-02 21:13:10,703
2008-02-02 21:13:38,703
2008-02-02 21:15:02,703
2008-02-02 21:15:37,703
2008-02-02 21:16:55,746
2008-02-02 21:16:58,746
2008-02-02 21:17:53,746
2008-02-02 21:19:29,746
2008-02-02 21:20:45,746
2008-02-02 21:26:45,789
2008-02-02 21:28:31,787
2008-02-02 21:33:06,787
2008-02-02 21:34:07,787
2008-02-02 21:35:07,744
2008-02-02 21:38:39,744
2008-02-02 21:42:11,743
2008-02-02 21:43:56,743
2008-02-02 21:48:38,743
2008-02-02 21:56:47,743
2008-02-02 21:59:40,742
2008-02-02 21:59:47,742
2008-02-02 22:00:36,742
2008-02-02 22:01:26,742
2008-02-02 22:04:37,742
2008-02-02 22:05:31,742
2008-02-02 22:06:41,785
2008-02-02 22:09:22,785
2008-02-02 22:10:13,785
2008-02-02 22:11:04,785
2008-02-02 22:12:37,785
2008-02-02 22:14:19,784
2008-02-02 22:14:57,784
2008-02-02 22:15:10,784
2008-02-02 22:17:14,784
2008-02-02 22:17:41,784
2008-02-02 22:17:59,784
2008-02-02 22:20:33,784
2008-02-02 22:23:00,827
2008-02-02 22:25:10,827
2008-02-02 22:25:24,827
2008-02-02 22:29:29,784
2008-02-02 22:30:36,784
2008-02-02 22:30:45,784
2008-02-02 22:31:31,784
2008-02-02 22:33:24,741
2008-02-02 22:33:55,741
2008-02-02 22:33:58,741
2008-02-02 22:36:29,742
2008-02-02 22:38:53,743
2008-02-02 22:44:56,657
2008-02-02 22:50:58,528
2008-02-02 22:52:39,484
2008-02-02 22:54:24,485
2008-02-02 22:57:27,485
2008-02-02 22:57:45,528
2008-02-02 22:58:45,529
2008-02-02 23:02:46,572
2008-02-02 23:08:46,658
2008-02-02 23:08:58,658
2008-02-02 23:10:29,658
2008-02-02 23:12:47,701
2008-02-02 23:15:17,702
2008-02-02 23:17:32,745
2008-02-02 23:19:43,745
2008-02-02 23:20:21,788
2008-02-02 23:21:40,788
2008-02-02 23:22:13,788
2008-02-02 23:23:39,788
2008-02-02 23:30:23,830
2008-02-02 23:32:23,831
2008-02-02 23:33:29,830
2008-02-02 23:34:46,830
2008-02-02 23:40:10,829
2008-02-02 23:40:41,829
2008-02-02 23:41:48,829
2008-02-02 23:45:50,828
2008-02-02 23:47:52,828
2008-02-02 23:48:42,785
2008-02-02 23:57:04,781
2008-02-02 23:57:29,781
2008-02-02 23:58:58,781
2008-02-02 23:59:27,781
2008-02-03 00:01:10,782
2008-02-03 00:03:11,783
2008-02-03 00:13:05,783
2008-02-03 00:44:38,783
2008-02-03 00:46:03,740
2008-02-03 00:52:32,655
2008-02-03 00:54:33,613
2008-02-03 01:00:35,659
2008-02-03 01:06:35,621
2008-02-03 01:14:36,539
2008-02-03 01:16:34,496
2008-02-03 01:21:35,455
2008-02-03 01:21:53,455
2008-02-03 01:25:33,413
2008-02-03 01:31:33,286
2008-02-03 01:37:35,116
2008-02-03 01:38:34,116
2008-02-03 01:46:41,120
2008-02-03 01:51:43,123
2008-02-03 01:52:57,123
2008-02-03 01:55:58,166
2008-02-03 09:18:23,166
2008-02-03 09:19:22,166
2008-02-03 09:25:22,122
2008-02-03 09:27:01,122
2008-02-03 10:12:07,122
2008-02-03 10:13:36,78
2008-02-03 10:47:01,78
2008-02-03 10:48:42,77
2008-02-03 11:27:01,119
2008-02-03 11:30:33,77
2008-02-03 11:32:13,78
2008-02-03 11:34:25,78
2008-02-04 10:31:49,78
2008-02-04 10:33:14,78
2008-02-04 10:34:29,122
2008-02-04 10:36:08,164
2008-02-04 10:41:20,166
2008-02-04 10:42:32,166
2008-02-04 10:58:58,166
2008-02-04 10:59:34,166
2008-02-04 11:00:08,166
2008-02-04 11:04:37,164
2008-02-04 11:06:40,121
2008-02-04 11:09:19,121
2008-02-04 11:13:49,120
2008-02-04 11:19:51,117
2008-02-04 11:24:44,115
2008-02-04 11:25:49,157
2008-02-04 11:26:03,157
2008-02-04 11:32:03,285
2008-02-04 11:32:16,285
2008-02-04 11:32:56,285
2008-02-04 11:35:22,327
2008-02-04 11:36:29,327
2008-02-04 11:38:56,370
2008-02-04 11:42:03,412
2008-02-04 11:48:05,372
2008-02-04 11:51:00,331
2008-02-04 12:01:41,245
2008-02-04 12:02:34,245
2008-02-04 12:02:37,245
2008-02-04 12:04:47,289
2008-02-04 12:07:59,331
2008-02-04 12:09:31,289
2008-02-04 12:12:04,331
2008-02-04 12:18:05,412
2008-02-04 12:24:05,623
2008-02-04 12:30:06,620
2008-02-04 12:31:51,619
2008-02-04 12:34:12,618
2008-02-04 12:35:07,618
2008-02-04 12:35:36,618
2008-02-04 12:36:14,618
2008-02-04 12:49:21,532
2008-02-04 12:53:17,489
2008-02-04 12:55:10,489
2008-02-04 12:56:32,489
2008-02-04 12:57:01,489
2008-02-04 12:59:46,532
2008-02-04 13:01:15,532
2008-02-04 13:02:18,532
2008-02-04 13:24:49,532
2008-02-04 13:25:16,532
2008-02-04 13:26:13,532
2008-02-04 13:29:14,531
2008-02-04 13:34:30,574
2008-02-04 13:36:19,575
2008-02-04 13:38:07,575
2008-02-04 13:40:45,618
2008-02-04 13:41:46,574
2008-02-04 13:41:50,574
2008-02-04 13:43:07,617
2008-02-04 13:47:20,617
2008-02-04 13:53:48,617
2008-02-04 13:54:17,617
2008-02-04 13:55:35,617
2008-02-04 13:56:53,617
2008-02-04 13:58:06,617
2008-02-04 13:59:43,616
2008-02-04 14:01:09,616
2008-02-04 14:06:58,572
2008-02-04 14:07:04,572
2008-02-04 14:08:09,572
2008-02-04 14:09:12,572
2008-02-04 14:09:26,572
2008-02-04 14:09:47,572
2008-02-04 14:11:24,573
2008-02-04 14:12:09,573
2008-02-04 14:13:16,573
2008-02-04 14:13:23,573
2008-02-04 14:13:54,573
2008-02-04 14:14:42,573
2008-02-04 14:20:42,577
2008-02-04 14:26:43,667
2008-02-04 14:32:45,796
2008-02-04 14:34:00,796
2008-02-04 14:34:41,796
2008-02-04 14:36:42,796
2008-02-04 14:42:10,796
2008-02-04 14:45:24,796
2008-02-04 14:50:31,754
2008-02-04 14:56:29,754
2008-02-04 14:58:40,754
2008-02-04 14:59:56,753
2008-02-04 15:00:22,753
2008-02-04 15:00:45,753
2008-02-04 15:00:50,753
2008-02-04 15:01:15,753
2008-02-04 15:01:32,753
2008-02-04 15:01:41,753
2008-02-04 15:09:42,753
2008-02-04 15:10:38,753
2008-02-04 15:19:20,624
2008-02-04 15:20:08,624
2008-02-04 15:20:50,624
2008-02-04 15:23:48,580
2008-02-04 15:27:08,580
2008-02-04 15:45:45,665
2008-02-04 15:45:51,665
2008-02-04 15:46:15,665
2008-02-04 15:48:07,709
2008-02-04 15:48:24,709
2008-02-04 15:48:43,709
2008-02-04 15:49:14,709
2008-02-04 15:50:59,709
2008-02-04 15:51:46,709
2008-02-04 15:56:03,708
2008-02-04 15:57:39,750
2008-02-04 15:58:51,750
2008-02-04 15:59:29,750
2008-02-04 16:00:06,750
2008-02-04 16:01:36,750
2008-02-04 16:03:55,749
2008-02-04 16:05:08,749
2008-02-04 16:07:25,749
2008-02-04 16:10:57,748
2008-02-04 16:13:19,747
2008-02-04 16:15:04,747
2008-02-04 16:16:32,747
2008-02-04 16:18:14,747
2008-02-04 16:19:42,747
2008-02-04 16:21:30,746
2008-02-04 16:22:38,746
2008-02-04 16:24:40,746
2008-02-04 16:25:09,746
2008-02-04 16:25:20,746
2008-02-04 16:25:33,746
2008-02-04 16:26:45,746
2008-02-04 16:29:42,703
2008-02-04 16:29:52,703
2008-02-04 16:31:04,660
2008-02-04 16:37:06,615
2008-02-04 16:37:12,615
2008-02-04 16:38:13,615
2008-02-04 16:40:05,615
2008-02-04 16:41:11,572
2008-02-04 16:43:28,572
2008-02-04 16:44:52,572
2008-02-04 16:49:24,572
2008-02-04 16:54:21,530
2008-02-04 16:55:42,530
2008-02-04 16:58:57,530
2008-02-04 17:02:16,530
2008-02-04 17:04:52,529
2008-02-04 17:05:51,530
2008-02-04 17:05:58,530
2008-02-04 17:07:29,529
2008-02-04 17:07:40,529
2008-02-04 17:07:44,529
2008-02-04 17:08:48,529
2008-02-04 17:11:27,529
2008-02-04 17:11:49,529
2008-02-04 17:16:40,572
2008-02-04 17:17:35,572
2008-02-04 17:18:10,572
2008-02-04 17:18:34,572
2008-02-04 17:19:01,572
2008-02-04 17:19:34,572
2008-02-04 17:19:39,572
2008-02-04 17:20:15,572
2008-02-04 17:22:21,571
2008-02-04 17:25:07,571
2008-02-04 17:26:55,571
2008-02-04 17:27:43,571
2008-02-04 17:28:09,571
2008-02-04 17:28:44,571
2008-02-04 17:29:09,571
2008-02-04 17:29:31,571
2008-02-04 17:30:49,571
2008-02-04 17:31:50,571
2008-02-04 17:33:02,528
2008-02-04 17:34:10,528
2008-02-04 17:35:10,528
2008-02-04 17:36:18,528
2008-02-04 17:40:41,528
2008-02-04 17:41:08,528
2008-02-04 17:41:43,528
2008-02-04 17:45:05,614
2008-02-04 17:45:37,614
2008-02-04 17:46:17,570
2008-02-04 17:47:09,570
2008-02-04 17:48:16,570
2008-02-04 17:50:49,571
2008-02-04 17:51:24,571
2008-02-04 17:51:44,571
2008-02-04 17:57:45,571
2008-02-04 17:57:57,571
2008-02-04 17:59:34,571
2008-02-04 18:00:15,571
2008-02-04 18:00:44,571
2008-02-04 18:19:49,441
2008-02-04 18:21:36,484
2008-02-04 18:22:25,484
2008-02-04 18:27:11,528
2008-02-04 18:27:30,528
2008-02-04 18:28:13,528
2008-02-04 18:30:11,528
2008-02-04 18:31:33,529
2008-02-04 18:31:37,529
2008-02-04 18:34:13,529
2008-02-04 18:36:45,529
2008-02-04 18:37:57,530
2008-02-04 18:39:51,530
2008-02-04 18:40:44,530
2008-02-04 18:42:02,529
2008-02-04 18:42:51,529
2008-02-04 18:44:23,529
2008-02-04 18:44:54,529
2008-02-04 18:46:17,529
2008-02-04 18:49:34,485
2008-02-04 18:52:47,443
2008-02-04 18:53:57,443
2008-02-04 18:54:42,443
2008-02-04 18:57:41,399
2008-02-04 18:58:56,399
2008-02-04 19:00:08,357
2008-02-04 19:00:53,357
2008-02-04 19:03:15,358
2008-02-04 19:04:36,358
2008-02-04 19:08:06,358
2008-02-04 19:10:06,358
2008-02-04 19:12:10,358
2008-02-04 19:12:55,358
2008-02-04 19:13:27,359
2008-02-04 19:13:49,359
2008-02-04 19:19:52,446
2008-02-04 19:26:16,619
2008-02-04 19:29:42,619
2008-02-04 19:30:11,619
2008-02-04 19:32:25,619
2008-02-04 19:35:45,619
2008-02-04 19:37:18,661
2008-02-04 19:38:05,661
2008-02-04 19:42:28,662
2008-02-04 19:42:39,662
2008-02-04 19:47:15,662
2008-02-04 19:47:52,662
2008-02-04 19:52:42,706
2008-02-04 19:54:51,706
2008-02-04 19:56:07,706
2008-02-04 19:59:16,707
2008-02-04 20:01:01,707
2008-02-04 20:01:54,707
2008-02-04 20:07:54,708
2008-02-04 20:08:00,708
2008-02-04 20:08:25,750
2008-02-04 20:10:37,751
2008-02-04 20:11:30,751
2008-02-04 20:14:32,751
2008-02-04 20:14:44,751
2008-02-04 20:16:05,751
2008-02-04 20:18:28,750
2008-02-04 20:19:39,750
2008-02-04 20:21:32,750
2008-02-04 20:22:56,750
2008-02-04 20:25:52,749
2008-02-04 20:29:53,748
2008-02-04 20:31:41,792
2008-02-04 20:32:46,791
2008-02-04 20:35:22,791
2008-02-04 20:35:52,791
2008-02-04 20:38:28,791
2008-02-04 20:39:59,791
2008-02-04 20:42:32,791
2008-02-04 20:44:59,791
2008-02-04 20:45:05,791
2008-02-04 20:48:15,791
2008-02-04 20:49:20,791
2008-02-04 20:50:00,834
2008-02-04 20:50:58,833
2008-02-04 20:51:57,833
2008-02-04 20:53:27,791
2008-02-04 20:54:46,791
2008-02-04 20:58:29,791
2008-02-04 20:59:02,791
2008-02-04 21:03:35,834
2008-02-04 21:10:11,834
2008-02-04 21:10:25,834
2008-02-04 21:10:42,834
2008-02-04 21:11:59,834
2008-02-04 21:15:28,791
2008-02-04 21:16:32,791
2008-02-04 21:17:19,791
2008-02-04 21:18:14,791
2008-02-04 21:19:31,834
2008-02-04 21:23:30,834
2008-02-04 21:27:06,834
2008-02-04 21:28:06,834
2008-02-04 21:28:24,834
2008-02-04 21:33:26,877
2008-02-04 21:36:52,877
2008-02-04 21:40:08,833
2008-02-04 21:42:51,834
2008-02-04 21:50:34,792
2008-02-04 21:51:21,835
2008-02-04 21:53:16,792
2008-02-04 21:54:07,792
2008-02-04 21:57:52,791
2008-02-04 21:59:02,791
2008-02-04 22:23:17,748
2008-02-04 22:25:56,749
2008-02-04 22:31:24,752
2008-02-04 22:33:07,752
2008-02-04 22:34:04,753
2008-02-04 22:37:09,753
2008-02-04 22:39:00,711
2008-02-04 22:39:03,711
2008-02-04 22:39:48,711
2008-02-04 22:41:44,711
2008-02-04 22:42:22,711
2008-02-04 22:53:35,667
2008-02-04 22:55:03,710
2008-02-04 22:55:06,710
2008-02-04 22:55:11,710
2008-02-04 23:08:48,666
2008-02-04 23:08:59,666
2008-02-04 23:11:56,666
2008-02-04 23:12:18,666
2008-02-04 23:14:48,665
2008-02-04 23:15:23,665
2008-02-04 23:18:08,622
2008-02-04 23:19:17,622
2008-02-04 23:25:17,492
2008-02-04 23:25:29,492
2008-02-04 23:30:25,449
2008-02-04 23:31:10,449
2008-02-04 23:33:38,492
2008-02-04 23:34:50,492
2008-02-04 23:36:18,492
2008-02-04 23:37:50,536
2008-02-04 23:38:22,535
2008-02-04 23:38:49,535
2008-02-04 23:42:35,535
2008-02-04 23:43:13,535
2008-02-04 23:48:39,578
2008-02-04 23:49:53,621
2008-02-04 23:55:50,662
2008-02-04 23:57:37,662
2008-02-04 23:58:12,662
2008-02-05 00:04:14,620
2008-02-05 00:05:26,620
2008-02-05 00:07:50,619
2008-02-05 00:10:25,620
2008-02-05 00:12:51,621
2008-02-05 00:19:12,621
2008-02-05 00:20:17,621
2008-02-05 00:21:36,663
2008-02-05 00:22:54,664
2008-02-05 00:24:32,664
2008-02-05 00:24:57,664
2008-02-05 00:28:41,665
2008-02-05 00:29:41,665
2008-02-05 00:48:10,665
2008-02-05 00:54:16,581
2008-02-05 00:55:26,539
2008-02-05 00:56:27,496
2008-02-05 00:58:29,496
2008-02-05 01:04:32,413
2008-02-05 01:06:34,327
2008-02-05 01:21:09,118
2008-02-05 01:23:02,75
2008-02-05 01:27:04,34
2008-02-05 01:29:27,77
2008-02-05 01:31:05,77
2008-02-05 01:32:27,120
2008-02-05 01:33:02,120
2008-02-05 01:39:32,120
2008-02-05 01:41:04,121
2008-02-05 01:43:22,122
2008-02-05 01:45:08,123
2008-02-05 08:06:34,166
2008-02-05 08:19:28,116
2008-02-05 08:23:01,115
2008-02-05 08:25:41,200
2008-02-05 08:28:47,286
2008-02-05 08:32:06,327
2008-02-05 08:33:39,371
2008-02-05 08:33:43,371
2008-02-05 08:35:24,413
2008-02-05 08:37:25,412
2008-02-05 08:37:29,412
2008-02-05 08:38:47,455
2008-02-05 08:45:35,496
2008-02-05 09:02:56,495
2008-02-05 09:04:26,496
2008-02-05 09:05:37,539
2008-02-05 09:12:37,581
2008-02-05 09:17:03,667
2008-02-05 09:18:23,710
2008-02-05 09:19:01,666
2008-02-05 09:20:51,667
2008-02-05 09:20:55,667
2008-02-05 09:25:14,667
2008-02-05 09:28:31,625
2008-02-05 09:33:03,667
2008-02-05 09:34:18,624
2008-02-05 09:35:15,667
2008-02-05 09:36:54,667
2008-02-05 09:42:54,839
2008-02-05 09:48:54,969
2008-02-05 09:54:01,1100
2008-02-05 09:55:15,1099
2008-02-05 09:59:15,1099
2008-02-05 10:00:00,1099
2008-02-05 10:00:09,1099
2008-02-05 10:06:22,1099
2008-02-05 10:06:53,1099
2008-02-05 10:09:58,1056
2008-02-05 10:14:10,969
2008-02-05 10:15:46,969
2008-02-05 10:17:21,969
2008-02-05 10:18:09,968
2008-02-05 10:18:22,968
2008-02-05 10:18:40,968
2008-02-05 10:22:21,969
2008-02-05 10:25:14,925
2008-02-05 10:26:28,925
2008-02-05 10:28:43,925
2008-02-05 10:31:59,882
2008-02-05 10:32:43,883
2008-02-05 10:33:04,883
2008-02-05 10:34:05,883
2008-02-05 10:36:30,882
2008-02-05 10:40:50,796
2008-02-05 10:41:21,796
2008-02-05 10:41:38,796
2008-02-05 10:41:42,796
2008-02-05 10:47:43,796
2008-02-05 10:48:15,752
2008-02-05 10:49:39,752
2008-02-05 10:50:55,753
2008-02-05 10:51:14,753
2008-02-05 10:51:55,796
2008-02-05 10:52:51,796
2008-02-05 10:58:31,797
2008-02-05 11:01:37,797
2008-02-05 11:12:23,797
2008-02-05 11:14:12,796
2008-02-05 11:14:53,753
2008-02-05 11:18:07,752
2008-02-05 11:21:51,750
2008-02-05 11:23:54,750
2008-02-05 11:24:49,750
2008-02-05 11:25:33,750
2008-02-05 11:27:24,750
2008-02-05 11:27:28,750
2008-02-05 11:27:36,750
2008-02-05 11:30:19,750
2008-02-05 11:31:41,750
2008-02-05 11:32:36,750
2008-02-05 11:34:40,708
2008-02-05 11:35:57,708
2008-02-05 11:36:34,708
2008-02-05 11:36:59,708
2008-02-05 11:39:18,707
2008-02-05 11:39:28,664
2008-02-05 11:40:57,664
2008-02-05 11:43:14,664
2008-02-05 11:43:58,664
2008-02-05 11:44:20,664
2008-02-05 11:45:08,664
2008-02-05 11:46:07,664
2008-02-05 11:46:14,664
2008-02-05 11:47:28,664
2008-02-05 11:49:22,621
2008-02-05 11:53:32,577
2008-02-05 11:54:21,577
2008-02-05 11:56:43,577
2008-02-05 11:57:35,577
2008-02-05 11:57:57,577
2008-02-05 11:59:03,577
2008-02-05 11:59:17,577
2008-02-05 12:02:01,576
2008-02-05 12:03:29,576
2008-02-05 12:06:53,620
2008-02-05 12:12:53,659
2008-02-05 12:13:15,659
2008-02-05 12:14:00,659
2008-02-05 12:15:23,659
2008-02-05 12:21:23,659
2008-02-05 12:21:49,659
2008-02-05 12:24:06,658
2008-02-05 12:48:38,615
2008-02-05 12:49:54,615
2008-02-05 12:51:07,616
2008-02-05 12:54:03,659
2008-02-05 12:54:35,617
2008-02-05 12:55:26,617
2008-02-05 12:55:37,660
2008-02-05 12:56:39,660
2008-02-05 12:58:58,660
2008-02-05 13:03:47,703
2008-02-05 13:04:54,703
2008-02-05 13:05:21,703
2008-02-05 13:08:22,746
2008-02-05 13:09:52,747
2008-02-05 13:10:32,747
2008-02-05 13:11:45,747
2008-02-05 13:12:40,747
2008-02-05 13:15:12,747
2008-02-05 13:16:06,747
2008-02-05 13:17:48,747
2008-02-05 13:18:59,746
2008-02-05 13:20:23,746
2008-02-05 13:22:26,746
2008-02-05 13:22:29,746
2008-02-05 13:25:54,746
2008-02-05 13:31:54,787
2008-02-05 13:34:33,828
2008-02-05 13:35:24,828
2008-02-05 13:38:09,871
2008-02-05 13:39:08,871
2008-02-05 13:40:59,827
2008-02-05 13:41:40,827
2008-02-05 13:42:06,827
2008-02-05 13:42:30,870
2008-02-05 13:46:52,827
2008-02-05 13:47:54,827
2008-02-05 13:49:23,828
2008-02-05 13:51:45,828
2008-02-05 13:57:27,829
2008-02-05 13:58:21,829
2008-02-05 13:58:29,829
2008-02-05 13:59:17,829
2008-02-05 14:02:31,829
2008-02-05 14:03:33,829
2008-02-05 14:04:44,829
2008-02-05 14:05:01,829
2008-02-05 14:09:09,828
2008-02-05 14:38:50,828
2008-02-05 14:40:29,828
2008-02-05 14:41:02,828
2008-02-05 14:41:16,828
2008-02-05 14:41:21,828
2008-02-05 14:46:00,829
2008-02-05 15:04:37,829
2008-02-05 15:10:37,700
2008-02-05 15:10:49,701
2008-02-05 15:14:52,700
2008-02-05 15:14:55,700
2008-02-05 15:20:55,571
2008-02-05 15:21:52,528
2008-02-05 15:36:53,489
2008-02-05 15:43:18,620
2008-02-05 15:44:51,620
2008-02-05 15:46:40,620
2008-02-05 15:48:26,620
2008-02-05 15:49:08,620
2008-02-05 15:50:25,621
2008-02-05 15:52:23,620
2008-02-05 15:57:28,620
2008-02-05 15:57:31,620
2008-02-05 15:57:37,620
2008-02-05 15:57:54,620
2008-02-05 16:03:36,619
2008-02-05 16:03:49,619
2008-02-05 16:04:19,619
2008-02-05 16:06:30,619
2008-02-05 16:06:58,619
2008-02-05 16:08:50,575
2008-02-05 16:10:50,618
2008-02-05 16:11:21,618
2008-02-05 16:15:38,618
2008-02-05 16:16:06,618
2008-02-05 16:17:26,618
2008-02-05 16:23:26,618
2008-02-05 16:24:13,660
2008-02-05 16:24:34,660
2008-02-05 16:25:21,660
2008-02-05 16:27:32,660
2008-02-05 16:28:54,660
2008-02-05 16:31:00,703
2008-02-05 16:32:10,703
2008-02-05 16:32:27,703
2008-02-05 16:38:28,789
2008-02-05 16:38:41,789
2008-02-05 16:42:37,746
2008-02-05 16:43:17,746
2008-02-05 16:43:33,746
2008-02-05 16:43:39,746
2008-02-05 16:43:42,746
2008-02-05 16:44:03,746
2008-02-05 16:44:34,746
2008-02-05 16:45:17,746
2008-02-05 16:46:09,746
2008-02-05 16:48:04,746
2008-02-05 16:52:21,746
2008-02-05 16:52:30,746
2008-02-05 17:14:54,746
2008-02-05 17:15:20,746
2008-02-05 17:15:23,746
2008-02-05 17:15:47,746
2008-02-05 17:18:05,746
2008-02-05 17:20:06,746
2008-02-05 17:22:48,746
2008-02-05 17:23:15,746
2008-02-05 17:23:52,746
2008-02-05 17:24:08,746
2008-02-05 17:29:13,748
2008-02-05 17:30:20,748
2008-02-05 17:31:58,749
2008-02-05 17:33:51,749
2008-02-05 17:35:46,750
2008-02-05 17:36:52,750
2008-02-05 17:37:14,750
2008-02-05 17:39:07,751
2008-02-05 17:41:35,751
2008-02-05 17:43:19,752
2008-02-05 17:44:26,752
2008-02-05 17:49:43,710
2008-02-05 17:51:17,752
2008-02-05 17:51:49,710
2008-02-05 17:54:15,710
2008-02-05 17:55:54,710
2008-02-05 17:56:02,710
2008-02-05 17:57:50,711
2008-02-05 17:58:30,711
2008-02-05 17:59:07,711
2008-02-05 18:00:33,711
2008-02-05 18:02:31,712
2008-02-05 18:08:31,884
2008-02-05 18:08:48,884
2008-02-05 18:13:41,840
2008-02-05 18:16:23,840
2008-02-05 18:18:17,840
2008-02-05 18:19:38,840
